image_name,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,label,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y
Gimage000.jpg,92.1860850319644,90.85496151196536,411.98035888492,407.43672028163036,0,0.12475854,0.35800782,0.48723927,0.04114775,0.8497203,0.3199008,0.8634942,0.7022154,0.4946714,0.99797165,0.12890819,0.7281893,0.44841337,0.23669557,0.4211289,0.40354097,0.41091737,0.53538007,0.42516345,0.66856366,0.45530587,0.82795084,0.5360018,0.834673,0.5648348,0.6673656,0.5737701,0.5373162,0.5571706,0.4052642,0.52782905,0.24389495
Gimage001.jpg,89.11108560224443,92.53094454795215,446.99670078069846,424.0782407782242,0,0.12701967,0.2930631,0.4901154,0.033208404,0.85100555,0.31357744,0.8516148,0.67903507,0.49478737,0.97884154,0.12772374,0.7539475,0.44435287,0.22468877,0.41653046,0.38935357,0.40578455,0.52220654,0.41940016,0.65162796,0.4507498,0.80076087,0.5293666,0.8117155,0.55258447,0.65479946,0.562763,0.52616596,0.5500313,0.3934175,0.526392,0.23268582
Gimage002.jpg,86.38953646035387,95.3868472566772,454.6615400829212,427.27970402226856,0,0.13588859,0.36257133,0.48368454,0.033335347,0.8103943,0.23802587,0.8289798,0.7527069,0.4853393,0.97585773,0.13704672,0.6968543,0.4520948,0.22364981,0.4300568,0.3891629,0.42099515,0.5257884,0.43295962,0.6572726,0.4565987,0.80477065,0.53250945,0.80502874,0.56503,0.65184826,0.57876617,0.52872664,0.56419915,0.40153745,0.5326992,0.24322467
Gimage003.jpg,79.75493912926565,102.58348809612292,467.77585090372656,426.1362779483263,0,0.10444852,0.362,0.47921854,0.050171733,0.85735244,0.2979136,0.8677665,0.6895594,0.4977022,0.99289143,0.11938943,0.73459506,0.43897647,0.2264859,0.41370898,0.39338735,0.40566403,0.5313009,0.42032093,0.66649276,0.45073828,0.81769365,0.54103124,0.82279813,0.56690234,0.6613063,0.5768529,0.5298998,0.5604531,0.39458725,0.52724636,0.23377834
Gimage004.jpg,68.83442466921423,104.30722168757218,465.46861893484146,411.9503720796728,0,0.10959909,0.36649048,0.46312627,0.034375183,0.78893334,0.18044472,0.82672834,0.75381416,0.48011246,0.9598652,0.12522906,0.6900307,0.4359042,0.2125495,0.41773644,0.38006246,0.4100566,0.5167987,0.4238347,0.65017784,0.44922638,0.80150646,0.52239776,0.8020963,0.54960513,0.64688563,0.56027424,0.5194142,0.54715276,0.3865458,0.51514703,0.22965091
Gimage005.jpg,44.363588222185214,106.85915506051639,478.17088708640097,410.26810235497567,0,0.115417615,0.3643502,0.4812972,0.055635046,0.8325715,0.29578093,0.84505785,0.73064905,0.48763084,0.9980771,0.1244508,0.73451674,0.4446767,0.2395029,0.41912308,0.40315685,0.4106843,0.5380386,0.42320123,0.67290664,0.4497592,0.8280709,0.53286654,0.8329191,0.5631633,0.6684649,0.57385933,0.5394361,0.5578235,0.4064404,0.5262912,0.24768426
Gimage006.jpg,58.33565800676965,88.44524281621098,468.89535896008556,408.4749497273806,0,0.13802004,0.28912836,0.5046985,0.019153023,0.8593669,0.2998434,0.8603815,0.6824067,0.5062996,0.96910745,0.13864325,0.72506773,0.46068168,0.21971077,0.43281072,0.38564923,0.42154926,0.5185136,0.43516427,0.6486202,0.4659701,0.80013746,0.54054785,0.80921334,0.5646651,0.65076464,0.5741285,0.5224854,0.5614085,0.39018816,0.53944975,0.22960183
Gimage007.jpg,88.70682836902962,64.68465275787136,451.6792293973702,407.990687532938,0,0.13541628,0.25910807,0.50193226,0.0017085915,0.85322267,0.2365305,0.8595396,0.677501,0.5045229,0.9353666,0.12764636,0.7115841,0.45527712,0.19985442,0.42983764,0.3657638,0.42060885,0.50250834,0.4337842,0.63487566,0.46161518,0.782123,0.54404193,0.7848065,0.5668903,0.6320812,0.5761324,0.5049225,0.56450814,0.37226763,0.5454033,0.21128768
Gimage008.jpg,84.83795432724088,75.11590796359312,437.18185155046297,403.22612942006754,0,0.13237953,0.29751202,0.4876079,0.008578703,0.822594,0.24802873,0.84068316,0.68441594,0.494277,0.94947445,0.13452742,0.7118025,0.44566178,0.21060322,0.4211381,0.3767081,0.41248012,0.5125901,0.42588273,0.6437901,0.45262727,0.7914675,0.5331743,0.7949246,0.55680573,0.64072883,0.56670344,0.5134365,0.5543479,0.38039345,0.5303937,0.22075728
Gimage009.jpg,86.77449663224266,66.19097072047431,431.2159858344441,415.39297196476207,0,0.12208309,0.36157554,0.4823882,0.054017384,0.83505523,0.29440174,0.85051644,0.71122146,0.49176463,0.99766904,0.13541241,0.7416963,0.4460148,0.23524411,0.4214117,0.4014366,0.41253367,0.5374892,0.42527595,0.6718567,0.45365295,0.82641137,0.53422225,0.8320032,0.5636307,0.668806,0.5732345,0.5392136,0.55711526,0.40527818,0.52527845,0.24519947
